concept_id,concept_name,vocabulary_id,concept_code
19033854,ibuprofen 200 MG Oral Tablet [Sup Pain Med],RxNorm,206896
19033855,ibuprofen 200 MG Oral Tablet [Tab-Profen],RxNorm,206897
19033856,ibuprofen 200 MG Oral Tablet [Uni-Pro],RxNorm,206898
19033891,ibuprofen 300 MG Oral Tablet [Motrin],RxNorm,206903
19033892,ibuprofen 400 MG Oral Tablet [Dolgesic],RxNorm,206904
19033893,ibuprofen 400 MG Oral Tablet [Ibu],RxNorm,206905
19033894,ibuprofen 400 MG Oral Tablet [Ibu-Tab],RxNorm,206906
19033895,ibuprofen 400 MG Oral Tablet [Rufen],RxNorm,206907
19033896,ibuprofen 400 MG Oral Tablet [Saleto-400],RxNorm,206908
19033921,ibuprofen 600 MG Oral Tablet [Ibu],RxNorm,206913
19033922,ibuprofen 600 MG Oral Tablet [Ibu-Tab],RxNorm,206914
19033923,ibuprofen 600 MG Oral Tablet [Rufen],RxNorm,206915
19033924,ibuprofen 600 MG Oral Tablet [Saleto-600],RxNorm,206916
19033925,ibuprofen 800 MG Oral Tablet [Ibu],RxNorm,206917
19033926,ibuprofen 800 MG Oral Tablet [Ibu-Tab],RxNorm,206918
19033927,ibuprofen 800 MG Oral Tablet [Rufen],RxNorm,206919
19033928,ibuprofen 800 MG Oral Tablet [Saleto-800],RxNorm,206920
19033986,fenoprofen 300 MG Oral Capsule [Nalfon],RxNorm,206949
19034015,nabumetone 500 MG Oral Tablet [Relafen],RxNorm,206958
19034016,nabumetone 750 MG Oral Tablet [Relafen],RxNorm,206959
19034019,indomethacin 25 MG Oral Capsule [Indocin],RxNorm,206962
19034020,indomethacin 50 MG Oral Capsule [Indocin],RxNorm,206963
19034046,indomethacin 50 MG Rectal Suppository [Indocin],RxNorm,206969
19034048,indomethacin 5 MG/ML Oral Suspension [Indocin],RxNorm,206971
19034076,24 HR ketoprofen 100 MG Extended Release Oral Capsule [Oruvail],RxNorm,206980
19034077,24 HR ketoprofen 150 MG Extended Release Oral Capsule [Oruvail],RxNorm,206981
19034080,24 HR ketoprofen 200 MG Extended Release Oral Capsule [Oruvail],RxNorm,206985
19034206,ketoprofen 25 MG Oral Capsule [Orudis],RxNorm,206991
19034207,ketoprofen 75 MG Oral Capsule [Orudis],RxNorm,206992
19034478,naproxen 25 MG/ML Oral Suspension [Naprosyn],RxNorm,207093
19034984,oxaprozin 600 MG Oral Tablet [Daypro],RxNorm,207243
19037306,tolmetin 200 MG Oral Tablet [Tolectin],RxNorm,208046
19037308,tolmetin 600 MG Oral Tablet [Tolectin 600],RxNorm,208048
36217410,aspirin / caffeine / orphenadrine Oral Product,RxNorm,1153231
36217411,aspirin / caffeine / orphenadrine Pill,RxNorm,1153232
36217412,aspirin / caffeine / propoxyphene Oral Product,RxNorm,1153233
36217413,aspirin / caffeine / propoxyphene Pill,RxNorm,1153234
36217785,aspirin / caffeine / dihydrocodeine Oral Product,RxNorm,1153517
36217786,aspirin / caffeine / dihydrocodeine Pill,RxNorm,1153518
36217787,aspirin / caffeine / magnesium carbonate / magnesium salicylate Oral Product,RxNorm,1153519
36217788,aspirin / caffeine / magnesium carbonate / magnesium salicylate Pill,RxNorm,1153520
36217790,aspirin / caffeine / salicylamide Oral Product,RxNorm,1153522
36217791,aspirin / caffeine / salicylamide Pill,RxNorm,1153523
36217792,aspirin / caffeine Oral Product,RxNorm,1153525
36217793,aspirin / caffeine Pill,RxNorm,1153526
36217794,aspirin / carisoprodol / codeine Oral Product,RxNorm,1153529
36217795,aspirin / carisoprodol / codeine Pill,RxNorm,1153530
36217796,aspirin / carisoprodol Oral Product,RxNorm,1153531
36217797,aspirin / carisoprodol Pill,RxNorm,1153532
36217800,aspirin / chlorpheniramine / dextromethorphan / phenylephrine Oral Product,RxNorm,1153535
36217805,aspirin / chlorpheniramine / phenylephrine Oral Product,RxNorm,1153542
36217813,aspirin / citric acid / sodium bicarbonate Oral Product,RxNorm,1153551
36217814,aspirin / codeine Oral Product,RxNorm,1153552
36211884,aspirin / codeine Pill,RxNorm,1153719
36211887,aspirin / dextromethorphan / doxylamine / phenylephrine Oral Product,RxNorm,1153723
36211888,aspirin / dextromethorphan / phenylephrine Oral Product,RxNorm,1153725
36211891,aspirin / diphenhydramine Oral Product,RxNorm,1153729
36211892,aspirin / diphenhydramine Pill,RxNorm,1153730
36211893,aspirin / dipyridamole Oral Product,RxNorm,1153731
36211894,aspirin / dipyridamole Pill,RxNorm,1153732
36211895,aspirin / glycine Oral Product,RxNorm,1153733
36211896,aspirin / glycine Pill,RxNorm,1153734
36211897,aspirin / hydrocodone Oral Product,RxNorm,1153735
36211898,aspirin / hydrocodone Pill,RxNorm,1153736
36211903,aspirin / meprobamate Oral Product,RxNorm,1153741
36211904,aspirin / meprobamate Pill,RxNorm,1153742
36211905,aspirin / methocarbamol Oral Product,RxNorm,1153743
36211906,aspirin / methocarbamol Pill,RxNorm,1153744
36211911,aspirin / oxycodone Oral Product,RxNorm,1153749
36211912,aspirin / oxycodone Pill,RxNorm,1153750
36212900,acetaminophen / aspirin / caffeine / salicylamide Oral Product,RxNorm,1153987
36212901,acetaminophen / aspirin / caffeine / salicylamide Pill,RxNorm,1153988
36213154,aspirin / butalbital / caffeine / codeine Oral Product,RxNorm,1154056
36213155,aspirin / butalbital / caffeine / codeine Pill,RxNorm,1154057
36213158,aspirin / butalbital / caffeine Oral Product,RxNorm,1154060
36213159,aspirin / butalbital / caffeine Pill,RxNorm,1154061
36213166,aspirin Oral Liquid Product,RxNorm,1154068
36213167,aspirin Oral Product,RxNorm,1154069
36213168,aspirin Pill,RxNorm,1154070
36213169,aspirin Rectal Product,RxNorm,1154071
36213952,acetaminophen / aspirin / caffeine Oral Product,RxNorm,1154257
36213953,acetaminophen / aspirin / caffeine Pill,RxNorm,1154258
36213960,acetaminophen / aspirin Oral Product,RxNorm,1154265
36213961,acetaminophen / aspirin Pill,RxNorm,1154266
36214106,ibuprofen Oral Liquid Product,RxNorm,1156276
36214107,ibuprofen Oral Product,RxNorm,1156277
36214108,ibuprofen Pill,RxNorm,1156278
36215487,naproxen Oral Liquid Product,RxNorm,1157516
36215488,naproxen Oral Product,RxNorm,1157517
36215489,naproxen Pill,RxNorm,1157518
21603935,"phenylbutazone; systemic, rectal",ATC,M01AA01
21603936,mofebutazone; systemic,ATC,M01AA02
21603937,"oxyphenbutazone; oral, rectal",ATC,M01AA03
21603938,"clofezone; oral, rectal",ATC,M01AA05
21603939,kebuzone; systemic,ATC,M01AA06
21603941,"indometacin; systemic, rectal",ATC,M01AB01
21603942,"sulindac; systemic, rectal",ATC,M01AB02
21603943,"tolmetin; oral, rectal",ATC,M01AB03
21603944,zomepirac; oral,ATC,M01AB04
21603945,"diclofenac; systemic, rectal",ATC,M01AB05
21603946,"alclofenac; oral, rectal",ATC,M01AB06
21603947,bumadizone; oral,ATC,M01AB07
21603948,etodolac; oral,ATC,M01AB08
21603949,lonazolac; oral,ATC,M01AB09
21603950,fentiazac,ATC,M01AB10
21603951,acemetacin; oral,ATC,M01AB11
21603952,difenpiramide,ATC,M01AB12
21603953,oxametacin,ATC,M01AB13
21603954,"proglumetacin; oral, topical",ATC,M01AB14
21603955,ketorolac; systemic,ATC,M01AB15
21603956,aceclofenac; oral,ATC,M01AB16
21603957,"bufexamac; rectal, topical",ATC,M01AB17
21603958,"indometacin, combinations; oral, rectal",ATC,M01AB51
21603959,"diclofenac, combinations; oral",ATC,M01AB55
21603961,"piroxicam; systemic, rectal",ATC,M01AC01
21603962,"tenoxicam; systemic, rectal",ATC,M01AC02
21603963,droxicam; oral,ATC,M01AC04
21603964,"lornoxicam; systemic, rectal",ATC,M01AC05
21603965,"meloxicam; systemic, rectal",ATC,M01AC06
40254075,"meloxicam, combinations; systemic",ATC,M01AC56
21603967,"ibuprofen; systemic, rectal",ATC,M01AE01
21603968,"naproxen; oral, rectal",ATC,M01AE02
21603969,"ketoprofen; systemic, rectal",ATC,M01AE03
21603970,fenoprofen; oral,ATC,M01AE04
21603971,fenbufen; oral,ATC,M01AE05
21603972,benoxaprofen; oral,ATC,M01AE06
21603973,suprofen; oral,ATC,M01AE07
21603974,pirprofen; oral,ATC,M01AE08
21603975,"flurbiprofen; oral, rectal",ATC,M01AE09
21603976,indoprofen; systemic,ATC,M01AE10
21603977,"tiaprofenic acid; oral, rectal",ATC,M01AE11
21603978,oxaprozin; oral,ATC,M01AE12
21603979,ibuproxam; oral,ATC,M01AE13
21603980,dexibuprofen; oral,ATC,M01AE14
21603981,flunoxaprofen,ATC,M01AE15
21603982,alminoprofen; oral,ATC,M01AE16
21603983,dexketoprofen; systemic,ATC,M01AE17
40254094,naproxcinod; systemic,ATC,M01AE18
21603984,"ibuprofen, combinations; systemic",ATC,M01AE51
40254096,naproxen and esomeprazole; oral,ATC,M01AE52
21603985,"ketoprofen, combinations; systemic",ATC,M01AE53
40254098,naproxen and misoprostol; systemic,ATC,M01AE56
21603987,mefenamic acid; oral,ATC,M01AG01
21603988,"tolfenamic acid; oral, rectal",ATC,M01AG02
21603989,flufenamic acid; oral,ATC,M01AG03
21603990,meclofenamic acid; oral,ATC,M01AG04
21603992,celecoxib; oral (coxibs),ATC,M01AH01
21603993,rofecoxib; oral,ATC,M01AH02
21603994,valdecoxib; oral,ATC,M01AH03
21603995,parecoxib; parenteral,ATC,M01AH04
21603996,etoricoxib; oral,ATC,M01AH05
21603997,lumiracoxib; oral,ATC,M01AH06
1502110,polmacoxib; oral,ATC,M01AH07
21603999,nabumetone; oral,ATC,M01AX01
19038508,sulindac 150 MG Oral Tablet [Clinoril],RxNorm,208441
19049709,lornoxicam,RxNorm,20890
19053949,Anacin,RxNorm,215256
19042498,aspirin 325 MG / meprobamate 200 MG Oral Tablet [Equagesic],RxNorm,209823
1134511,aspirin 400 MG / caffeine 32 MG Oral Tablet [Anacin],RxNorm,211292
1134556,aspirin 400 MG / caffeine 32 MG Oral Tablet [P-A-C Analgesic],RxNorm,211297
1195512,etodolac 500 MG Oral Tablet [Lodine],RxNorm,211498
1366526,meloxicam Disintegrating Oral Tablet,RxNorm,2118580
1366527,meloxicam 15 MG Disintegrating Oral Tablet,RxNorm,2118581
1366529,meloxicam 15 MG [Qmiiz],RxNorm,2118583
1366530,meloxicam Disintegrating Oral Tablet [Qmiiz],RxNorm,2118584
1366534,meloxicam 15 MG Disintegrating Oral Tablet [Qmiiz],RxNorm,2118588
1366535,meloxicam 7.5 MG Disintegrating Oral Tablet,RxNorm,2118589
1366536,meloxicam 7.5 MG [Qmiiz],RxNorm,2118590
1366537,meloxicam 7.5 MG Disintegrating Oral Tablet [Qmiiz],RxNorm,2118591
1113016,aspirin 325 MG Oral Tablet [Bayer Aspirin],RxNorm,211874
1113021,aspirin 325 MG Oral Tablet [Norwich Aspirin],RxNorm,211881
1113055,aspirin 500 MG Oral Tablet [Bayer Aspirin],RxNorm,211887
1113057,aspirin 500 MG Oral Tablet [Norwich Aspirin],RxNorm,211891
1185948,ketoprofen 12.5 MG Oral Tablet [Actron],RxNorm,211961
1185949,ketoprofen 12.5 MG Oral Tablet [Orudis KT],RxNorm,211962
19046742,aspirin 325 MG Oral Tablet,RxNorm,212033
1118087,celecoxib 100 MG Oral Capsule [Celebrex],RxNorm,213468
1118088,celecoxib 200 MG Oral Capsule [Celebrex],RxNorm,213469
36029868,aspirin / butalbital / caffeine / codeine,RxNorm,214160
36029894,aspirin / butalbital,RxNorm,214249
36029895,aspirin / caffeine,RxNorm,214250
36029896,aspirin / carisoprodol,RxNorm,214251
36029897,aspirin / hydrocodone,RxNorm,214253
36029898,aspirin / meprobamate,RxNorm,214254
36029899,aspirin / methocarbamol,RxNorm,214255
36029900,aspirin / oxycodone,RxNorm,214256
36029901,aspirin / pentazocine,RxNorm,214257
36029902,aspirin / phenyltoloxamine,RxNorm,214258
36029903,aspirin / pseudoephedrine,RxNorm,214259
36220689,Equagesic Oral Product,RxNorm,1168235
36220690,Equagesic Pill,RxNorm,1168236
36232883,Bayer Aspirin Oral Product,RxNorm,1168628
36232886,Bayer Aspirin Pill,RxNorm,1168631
36233168,Bufferin Oral Product,RxNorm,1168674
36233169,Bufferin Pill,RxNorm,1168675
36236397,Ascomp Oral Product,RxNorm,1171456
36236398,Ascomp Pill,RxNorm,1171457
36234178,Aspergum Oral Product,RxNorm,1172157
36235476,Excedrin Back & Body Oral Product,RxNorm,1172555
36235477,Excedrin Back & Body Pill,RxNorm,1172556
36235478,Excedrin Oral Product,RxNorm,1172559
36235481,Excedrin Pill,RxNorm,1172562
36235237,Anacin Advanced Headache Formula Oral Product,RxNorm,1174226
36235238,Anacin Advanced Headache Formula Pill,RxNorm,1174227
36235239,Anacin Aspirin Regimen Oral Product,RxNorm,1174228
36235240,Anacin Aspirin Regimen Pill,RxNorm,1174229
36235241,Anacin Oral Product,RxNorm,1174230
36235244,Anacin Pill,RxNorm,1174233
36229042,Alka-Seltzer Oral Product,RxNorm,1175547
36229807,Norwich Aspirin Oral Product,RxNorm,1177581
36229808,Norwich Aspirin Pill,RxNorm,1177582
36229855,P-A-C Analgesic Oral Product,RxNorm,1177642
36229856,P-A-C Analgesic Pill,RxNorm,1177643
36030048,aspirin / oxycodone hydrochloride / oxycodone terephthalate,RxNorm,215451
19055970,Bayer Aspirin,RxNorm,215568
19057222,Bufferin,RxNorm,215770
19065004,Excedrin,RxNorm,217020
1361176,ibuprofen 4 MG/ML,RxNorm,2178272
1361665,200 ML ibuprofen 4 MG/ML Injection,RxNorm,2178273
1361177,ibuprofen 4 MG/ML [Caldolor],RxNorm,2178274
1361666,200 ML ibuprofen 4 MG/ML Injection [Caldolor],RxNorm,2178275
1361178,ibuprofen 4 MG/ML Injection,RxNorm,2178276
1361179,ibuprofen 4 MG/ML Injection [Caldolor],RxNorm,2178277
1361547,ibuprofen 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet,RxNorm,2184152
19075260,Norgesic,RxNorm,218776
19075289,Norwich Aspirin,RxNorm,218783
19076263,P-A-C Analgesic,RxNorm,219010
19080479,Saleto,RxNorm,219779
19081532,St. Joseph Aspirin,RxNorm,220011
37496770,nabumetone 1000 MG [Relafen],RxNorm,2200290
37496771,nabumetone 1000 MG Oral Tablet [Relafen],RxNorm,2200291
19084986,Vanquish,RxNorm,220751
19052755,ibuprofen 200 MG Oral Tablet [Anadin Ibuprofen],RxNorm,225463
36230462,St. Joseph Aspirin Oral Product,RxNorm,1177786
36230463,St. Joseph Aspirin Pill,RxNorm,1177787
36232408,Stanback Headache Powder Reformulated Jan 2011 Oral Product,RxNorm,1178414
36229930,Naprosyn Oral Liquid Product,RxNorm,1179303
36229931,Naprosyn Oral Product,RxNorm,1179304
36229932,Naprosyn Pill,RxNorm,1179305
36230534,Pamprin Max Formula Oral Product,RxNorm,1179446
36230535,Pamprin Max Formula Pill,RxNorm,1179447
36231259,Miniprin Oral Product,RxNorm,1179769
36231260,Miniprin Pill,RxNorm,1179770
36239693,Motrin Oral Liquid Product,RxNorm,1182817
36239694,Motrin Oral Product,RxNorm,1182818
36239697,Motrin Pill,RxNorm,1182821
36240152,Orphengesic Oral Product,RxNorm,1184518
36240153,Orphengesic Pill,RxNorm,1184519
36240977,Saleto Oral Product,RxNorm,1184781
36240978,Saleto Pill,RxNorm,1184782
36239532,Norgesic Oral Product,RxNorm,1185684
36239533,Norgesic Pill,RxNorm,1185685
36239957,Vanquish Oral Product,RxNorm,1187555
36239958,Vanquish Pill,RxNorm,1187556
1112807,aspirin,RxNorm,1191
42707518,diclofenac sodium 100 MG Oral Capsule,RxNorm,1234493
42705259,diclofenac sodium 150 MG,RxNorm,1234494
42707519,24 HR diclofenac sodium 150 MG Extended Release Oral Capsule,RxNorm,1234495
42707520,diclofenac sodium 150 MG Extended Release Oral Capsule,RxNorm,1234496
42707523,acetaminophen 300 MG / diclofenac potassium 50 MG Delayed Release Oral Tablet,RxNorm,1234501
42707525,acetaminophen 300 MG / diclofenac potassium 50 MG Oral Tablet,RxNorm,1234504
42707528,acetaminophen 400 MG / diclofenac potassium 50 MG Oral Tablet,RxNorm,1234510
42707529,acetaminophen 500 MG / diclofenac potassium 50 MG Oral Tablet,RxNorm,1234511
42707571,betamethasone 0.3 MG / diclofenac potassium 50 MG / vitamin B12 5 MG Oral Tablet,RxNorm,1234595
42707572,betamethasone 0.3 MG / diclofenac sodium 50 MG / vitamin B12 5 MG Oral Tablet,RxNorm,1234596
42707574,cholestyramine resin 70 MG / diclofenac sodium 75 MG Oral Capsule,RxNorm,1234639
42707575,codeine phosphate 50 MG / diclofenac sodium 50 MG Oral Tablet,RxNorm,1234667
42705293,diclofenac sodium 0.001 MG/MG,RxNorm,1234676
42707577,diclofenac sodium 0.001 MG/MG Topical Ointment,RxNorm,1234687
42705294,diclofenac sodium 0.0116 MG/MG,RxNorm,1234697
42707578,diclofenac sodium 0.0116 MG/MG / troxerutin 0.02 MG/MG Topical Gel,RxNorm,1234698
42707579,diclofenac sodium 0.0116 MG/MG Topical Gel,RxNorm,1234719
42705295,diclofenac epolamine 0.0129 MG/MG,RxNorm,1234734
42707580,diclofenac epolamine 0.0129 MG/MG Topical Gel,RxNorm,1234735
42705296,diclofenac sodium 0.05 MG/MG,RxNorm,1234747
42707581,diclofenac sodium 0.05 MG/MG Topical Gel,RxNorm,1234748
42705297,diclofenac potassium 1.8 MG/ML,RxNorm,1234756
42707582,diclofenac potassium 1.8 MG/ML Oral Suspension,RxNorm,1234758
42707583,diclofenac sodium 100 MG Delayed Release Oral Tablet,RxNorm,1234819
42707584,diclofenac sodium 100 MG Oral Tablet,RxNorm,1234829
42705298,diclofenac potassium 15 MG/ML,RxNorm,1234837
42707585,diclofenac potassium 15 MG/ML Extended Release Suspension,RxNorm,1234838
42707586,diclofenac potassium 15 MG/ML Oral Suspension,RxNorm,1234839
42707587,diclofenac sodium 15 MG/ML Oral Suspension,RxNorm,1234840
42707589,diclofenac sodium 150 MG Extended Release Oral Tablet,RxNorm,1234843
42707590,diclofenac sodium 25 MG Delayed Release Oral Capsule,RxNorm,1234844
42705299,diclofenac potassium 25 MG/ML,RxNorm,1234845
42707591,diclofenac potassium 25 MG/ML Oral Solution,RxNorm,1234846
42705300,diclofenac potassium 5 MG/ML,RxNorm,1234847
42707592,diclofenac potassium 5 MG/ML Oral Suspension,RxNorm,1234848
42707594,diclofenac sodium 50 MG / pridinol monomesylate 4 MG Delayed Release Oral Tablet,RxNorm,1234851
42707595,diclofenac sodium 50 MG / pridinol monomesylate 4 MG Oral Tablet,RxNorm,1234852
42707596,diclofenac sodium 50 MG Delayed Release Oral Capsule,RxNorm,1234853
42707598,diclofenac sodium 75 MG Oral Tablet,RxNorm,1234855
42705302,diclofenac potassium 75 MG,RxNorm,1234857
42707599,diclofenac potassium 75 MG Rectal Suppository,RxNorm,1234858
42707600,diclofenac sodium 75 MG Rectal Suppository,RxNorm,1234859
42707606,aspirin 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Capsule,RxNorm,1234872
42706463,BC Arthritis,RxNorm,1247393
42706464,aspirin 1000 MG / caffeine 65 MG [BC Arthritis],RxNorm,1247394
42706465,aspirin / caffeine Oral Powder [BC Arthritis],RxNorm,1247395
36238167,BC Arthritis Oral Product,RxNorm,1247396
42708621,aspirin 1000 MG / caffeine 65 MG Oral Powder [BC Arthritis],RxNorm,1247397
42706466,BC Original Formula,RxNorm,1247398
42706467,aspirin 845 MG / caffeine 65 MG [BC Original Formula],RxNorm,1247399
42706468,aspirin / caffeine Oral Powder [BC Original Formula],RxNorm,1247400
36238168,BC Original Formula Oral Product,RxNorm,1247401
42708622,aspirin 845 MG / caffeine 65 MG Oral Powder [BC Original Formula],RxNorm,1247402
42709041,aspirin 500 MG / diphenhydramine citrate 38.3 MG Oral Tablet,RxNorm,1250907
42799210,aspirin 325 MG / diphenhydramine citrate 38 MG Oral Tablet,RxNorm,1291868
42799576,diphenhydramine citrate 38 MG / ibuprofen 200 MG Oral Capsule,RxNorm,1292323
42799851,phenylbutazone 0.1 MG/MG,RxNorm,1292464
42799852,phenylbutazone 0.1 MG/MG Oral Powder,RxNorm,1292465
42799854,phenylbutazone 0.1 MG/MG [Equizone],RxNorm,1292467
42799855,phenylbutazone Oral Powder [Equizone],RxNorm,1292468
42799853,phenylbutazone 0.1 MG/MG Oral Powder [Equizone],RxNorm,1292470
42799325,caffeine 100 MG / ergotamine tartrate 1 MG / ibuprofen 400 MG Oral Tablet,RxNorm,1294452
36244168,acetaminophen / aspirin Oral Powder Product,RxNorm,1294760
36244342,aspirin / caffeine Oral Powder Product,RxNorm,1294849
36244503,aspirin / glycine Disintegrating Oral Product,RxNorm,1294922
36244517,aspirin Chewable Product,RxNorm,1294937
36245179,acetaminophen / aspirin / caffeine Oral Powder Product,RxNorm,1295251
36245303,aspirin / caffeine / salicylamide Oral Powder Product,RxNorm,1295296
36245763,ibuprofen Chewable Product,RxNorm,1295502
36243853,aspirin Disintegrating Oral Product,RxNorm,1295715
36243877,aspirin Oral Powder Product,RxNorm,1295740
36243927,Aspergum Chewable Product,RxNorm,1295785
36243969,BC Arthritis Oral Powder Product,RxNorm,1295836
19053970,ibuprofen 0.05 MG/MG Topical Gel [Cuprofen],RxNorm,226288
19054057,ibuprofen 200 MG Oral Tablet [Nurofen Advance],RxNorm,226333
19054171,diclofenac sodium 100 MG Extended Release Oral Tablet [Dexomon Retard],RxNorm,226410
19054173,diclofenac sodium 50 MG Delayed Release Oral Tablet [Acoflam],RxNorm,226412
19054174,diclofenac sodium 25 MG Delayed Release Oral Tablet [Acoflam],RxNorm,226413
19054175,diclofenac sodium 100 MG Extended Release Oral Tablet [Acoflam Retard],RxNorm,226414
19054229,ibuprofen 20 MG/ML Oral Suspension [Nurofen For Children],RxNorm,226611
19054230,diclofenac sodium 100 MG Extended Release Oral Tablet [Flamatak MR],RxNorm,226616
19054267,diclofenac sodium 75 MG Extended Release Oral Tablet [Rheumatac Retard],RxNorm,226640
37498131,aspirin 1000 MG / caffeine 150 MG Oral Powder,RxNorm,2267026
36030084,aspirin / dipyridamole,RxNorm,226716
37498198,meloxicam 5 MG/ML [Alloxate],RxNorm,2267588
37498199,meloxicam Injectable Solution [Alloxate],RxNorm,2267589
37498201,meloxicam 5 MG/ML Injectable Solution [Alloxate],RxNorm,2267591
19054447,meloxicam 7.5 MG Rectal Suppository,RxNorm,226923
19054448,meloxicam 7.5 MG Rectal Suppository [Mobic],RxNorm,226924
19054527,piroxicam 20 MG Oral Tablet [Brexidol],RxNorm,227064
19054654,ibuprofen 200 MG Extended Release Oral Capsule,RxNorm,227159
37498858,meloxicam 30 MG/ML,RxNorm,2281104
37498859,meloxicam Injection,RxNorm,2281105
37499812,1 ML meloxicam 30 MG/ML Injection,RxNorm,2281106
37498861,meloxicam 30 MG/ML [Anjeso],RxNorm,2281108
37498862,meloxicam Injection [Anjeso],RxNorm,2281109
37499813,1 ML meloxicam 30 MG/ML Injection [Anjeso],RxNorm,2281111
37498864,meloxicam 30 MG/ML Injection,RxNorm,2281112
37498865,meloxicam 30 MG/ML Injection [Anjeso],RxNorm,2281113
1189754,rofecoxib,RxNorm,232158
19055715,zomepirac 100 MG Oral Tablet,RxNorm,235992
1145531,acetaminophen 500 MG / aspirin 500 MG / caffeine 65 MG Oral Powder,RxNorm,2360605
19056645,droxicam,RxNorm,23687
19056874,dexketoprofen,RxNorm,237162
1146054,celecoxib 25 MG/ML,RxNorm,2373451
1146056,celecoxib Oral Solution,RxNorm,2373453
1146057,celecoxib 25 MG/ML Oral Solution,RxNorm,2373454
1146059,celecoxib 25 MG/ML [Elyxyb],RxNorm,2373456
1146060,celecoxib Oral Solution [Elyxyb],RxNorm,2373457
1146063,celecoxib 25 MG/ML Oral Solution [Elyxyb],RxNorm,2373460
1134769,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule,RxNorm,238134
1134770,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet,RxNorm,238135
40003488,acetaminophen / aspirin / caffeine / salicylamide Oral Tablet,RxNorm,238137
40003492,acetaminophen / aspirin / caffeine Oral Tablet,RxNorm,238142
37002399,ibuprofen 125 MG,RxNorm,2387531
37002400,acetaminophen 250 MG / ibuprofen 125 MG Oral Tablet,RxNorm,2387532
779035,aspirin / menthol,RxNorm,2394058
19095283,Equagesic,RxNorm,24292
1134832,aspirin 421 MG / caffeine 32 MG Oral Tablet,RxNorm,243685
1126878,acetaminophen 194 MG / aspirin 227 MG / caffeine 33 MG Oral Tablet,RxNorm,243694
19059094,indomethacin 25 MG Oral Tablet,RxNorm,243760
1178696,indomethacin 50 MG Oral Tablet,RxNorm,243761
1135733,phenylbutazone 1000 MG Oral Tablet,RxNorm,243762
1177641,ibuprofen 300 MG Oral Capsule,RxNorm,245416
1177662,ibuprofen 400 MG Oral Capsule,RxNorm,245417
1185950,ketoprofen 200 MG Extended Release Oral Tablet,RxNorm,245418
1185951,ketoprofen 50 MG Delayed Release Oral Tablet,RxNorm,245419
19059785,naproxen 125 MG Oral Tablet,RxNorm,245420
19059970,mephenesin 200 MG / phenylbutazone 100 MG Oral Tablet,RxNorm,245994
1195492,etodolac,RxNorm,24605
19060090,bufexamac 0.05 MG/MG Topical Ointment,RxNorm,246057
19039704,bumadizone 110 MG Oral Tablet,RxNorm,246193
19039705,bumadizone 220 MG Oral Tablet,RxNorm,246194
1185962,ketoprofen 150 MG Oral Capsule,RxNorm,246235
1185963,ketoprofen 50 MG/ML Injectable Solution,RxNorm,246236
1185964,ketoprofen 7.5 MG/ML Oral Solution,RxNorm,246237
1115039,naproxen 1000 MG Oral Tablet,RxNorm,246238
1115040,naproxen 100 MG/ML Injectable Solution,RxNorm,246239
19060299,naproxen 100 MG Oral Capsule,RxNorm,246240
19060300,naproxen 250 MG Oral Capsule,RxNorm,246241
1115062,naproxen 50 MG Rectal Suppository,RxNorm,246242
1146849,piroxicam 20 MG Delayed Release Oral Tablet,RxNorm,246243
1146850,piroxicam 40 MG Delayed Release Oral Tablet,RxNorm,246244
1146851,piroxicam 7.5 MG/ML Oral Suspension,RxNorm,246245
1146882,piroxicam 20 MG/ML Injectable Solution,RxNorm,246246
1102944,tolmetin 20 MG/ML Oral Solution,RxNorm,246249
1115063,naproxen 0.1 MG/MG Topical Gel,RxNorm,246323
990155,lidocaine 10 MG/ML / phenylbutazone 200 MG/ML Injectable Solution,RxNorm,246465
1115064,acetaminophen 300 MG / naproxen 250 MG Oral Tablet,RxNorm,246466
1126904,acetaminophen 20 MG/ML / naproxen 25 MG/ML Oral Suspension,RxNorm,246467
1115065,acetaminophen 200 MG / naproxen 100 MG Rectal Suppository,RxNorm,246468
1178697,indomethacin 60 MG Extended Release Oral Capsule,RxNorm,246475
19060438,carisoprodol 200 MG / naproxen 250 MG Oral Tablet,RxNorm,246480
749939,carisoprodol 200 MG / naproxen 250 MG Oral Capsule,RxNorm,246481
19060439,indomethacin 25 MG / methocarbamol 215 MG Oral Capsule,RxNorm,246483
19060525,indomethacin 50 MG Extended Release Oral Capsule,RxNorm,246620
19060557,acetaminophen 300 MG / ketoprofen 100 MG Oral Tablet,RxNorm,246707
19060558,acetaminophen 17 MG/ML / ketoprofen 6 MG/ML Oral Suspension,RxNorm,246708
19060704,piroxicam 10 MG Rectal Suppository,RxNorm,247066
1113144,aspirin 650 MG Oral Powder,RxNorm,247137
19060888,ketoprofen 50 MG Rectal Suppository,RxNorm,247630
1134841,aspirin 325 MG / caffeine 15 MG Oral Tablet,RxNorm,247892
19061253,indomethacin 10 MG/ML Topical Solution,RxNorm,248270
19095703,fenbufen,RxNorm,24830
1185967,ketoprofen 10 MG/ML Injectable Solution,RxNorm,248369
